Area,Quarter,Version,Variable,Value,Weight
Manawatu District,2012-12,1.4,HAM_Rent_Med,0.779069767,0.00421455
Marlborough District,2012-12,1.4,HAM_Rent_Med,0.701046338,0.00819632
Masterton District,2012-12,1.4,HAM_Rent_Med,0.773972603,0.0053662
Matamata-Piako District,2012-12,1.4,HAM_Rent_Med,0.697619048,0.005145672
Napier City,2012-12,1.4,HAM_Rent_Med,0.775636083,0.015890324
Nelson City,2012-12,1.4,HAM_Rent_Med,0.718324607,0.011700277
New Plymouth District,2012-12,1.4,HAM_Rent_Med,0.703161141,0.015890324
Opotiki District,2012-12,1.4,HAM_Rent_Med,0.845528455,0.001506947
Otorohanga District,2012-12,1.4,HAM_Rent_Med,0.706666667,0.00091887
Palmerston North City,2012-12,1.4,HAM_Rent_Med,0.736326109,0.023743599
Porirua City,2012-12,1.4,HAM_Rent_Med,0.711357814,0.014346622
Queenstown-Lakes District,2012-12,1.4,HAM_Rent_Med,0.560271647,0.007216192
Rangitikei District,2012-12,1.4,HAM_Rent_Med,0.78313253,0.002033765
Rotorua District,2012-12,1.4,HAM_Rent_Med,0.766030014,0.017960844
Ruapehu District,2012-12,1.4,HAM_Rent_Med,0.806451613,0.001898998
Selwyn District,2012-12,1.4,HAM_Rent_Med,0.513043478,0.002817868
South Taranaki District,2012-12,1.4,HAM_Rent_Med,0.724242424,0.004043028
South Waikato District,2012-12,1.4,HAM_Rent_Med,0.764542936,0.004422827
South Wairarapa District,2012-12,1.4,HAM_Rent_Med,0.677419355,0.001139399
Southland District,2012-12,1.4,HAM_Rent_Med,0.651515152,0.001617211
Stratford District,2012-12,1.4,HAM_Rent_Med,0.725490196,0.001249663
Tararua District,2012-12,1.4,HAM_Rent_Med,0.788944724,0.002438068
Tasman District,2012-12,1.4,HAM_Rent_Med,0.720833333,0.005880767
Taupo District,2012-12,1.4,HAM_Rent_Med,0.680194805,0.007546985
Tauranga City,2012-12,1.4,HAM_Rent_Med,0.721031746,0.030874029
Thames-Coromandel District,2012-12,1.4,HAM_Rent_Med,0.779220779,0.004716866
Timaru District,2012-12,1.4,HAM_Rent_Med,0.7296,0.007657249
Upper Hutt City,2012-12,1.4,HAM_Rent_Med,0.67057101,0.008367842
Waikato District,2012-12,1.4,HAM_Rent_Med,0.72459893,0.009164196
Waimakariri District,2012-12,1.4,HAM_Rent_Med,0.66080402,0.004876136
Waimate District,2012-12,1.4,HAM_Rent_Med,0.796296296,0.000661586
Waipa District,2012-12,1.4,HAM_Rent_Med,0.6421875,0.007841023
Wairoa District,2012-12,1.4,HAM_Rent_Med,0.785714286,0.001200657
Waitaki District,2012-12,1.4,HAM_Rent_Med,0.739130435,0.003099655
Waitomo District,2012-12,1.4,HAM_Rent_Med,0.775700935,0.001310921
Wellington City,2012-12,1.4,HAM_Rent_Med,0.489973124,0.059260984
Western Bay of Plenty District,2012-12,1.4,HAM_Rent_Med,0.698151951,0.005966529
Westland District,2012-12,1.4,HAM_Rent_Med,0.617283951,0.00099238
Whakatane District,2012-12,1.4,HAM_Rent_Med,0.763302752,0.006677121
Whanganui District,2012-12,1.4,HAM_Rent_Med,0.817969662,0.01049962
Whangarei District,2012-12,1.4,HAM_Rent_Med,0.770927969,0.018879714
Auckland Total,2012-12,1.4,HAM_Rent_Med,0.634209984,0.356840068
National Total,2012-12,1.4,HAM_Rent_Med,0.671461126,1
Ashburton District,2013-03,1.4,HAM_Rent_Med,0.6021505,0.005280071
Auckland: Albany Ward,2013-03,1.4,HAM_Rent_Med,0.5445445,0.022687272
Auckland: Albert-Eden-Roskill Ward,2013-03,1.4,HAM_Rent_Med,0.5720479,0.04452292
Auckland: Franklin Ward,2013-03,1.4,HAM_Rent_Med,0.6077844,0.011377701
Auckland: Howick Ward,2013-03,1.4,HAM_Rent_Med,0.5281885,0.024572201
Auckland: Manukau Ward,2013-03,1.4,HAM_Rent_Med,0.7791689,0.042626637
Auckland: Manurewa-Papakura Ward,2013-03,1.4,HAM_Rent_Med,0.7456382,0.037096756
Auckland: Maungakiekie-Tamaki Ward,2013-03,1.4,HAM_Rent_Med,0.6373717,0.027649403
Auckland: North Shore Ward,2013-03,1.4,HAM_Rent_Med,0.5497896,0.032384435
Auckland: Orakei Ward,2013-03,1.4,HAM_Rent_Med,0.4204345,0.01933755
Auckland: Rodney Ward,2013-03,1.4,HAM_Rent_Med,0.6207951,0.007426164
Auckland: Waitakere Ward,2013-03,1.4,HAM_Rent_Med,0.6988723,0.037255726
Auckland: Waitemata and Gulf Ward,2013-03,1.4,HAM_Rent_Med,0.4672163,0.028921162
Auckland: Whau Ward,2013-03,1.4,HAM_Rent_Med,0.7051282,0.019485165
Buller District,2013-03,1.4,HAM_Rent_Med,0.5744681,0.001601054
Carterton District,2013-03,1.4,HAM_Rent_Med,0.7816092,0.000987884
Central Hawke's Bay District,2013-03,1.4,HAM_Rent_Med,0.737931,0.001646474
Central Otago District,2013-03,1.4,HAM_Rent_Med,0.6228814,0.002679778
Christchurch City,2013-03,1.4,HAM_Rent_Med,0.6160018,0.099060942
Clutha District,2013-03,1.4,HAM_Rent_Med,0.6390977,0.001510214
Dunedin City,2013-03,1.4,HAM_Rent_Med,0.7684887,0.028251218
Far North District,2013-03,1.4,HAM_Rent_Med,0.8178439,0.009163478
Gisborne District,2013-03,1.4,HAM_Rent_Med,0.7915377,0.011002986
Gore District,2013-03,1.4,HAM_Rent_Med,0.7446809,0.002134738
Grey District,2013-03,1.4,HAM_Rent_Med,0.6182796,0.002112028
Hamilton City,2013-03,1.4,HAM_Rent_Med,0.708536,0.05134727
Hastings District,2013-03,1.4,HAM_Rent_Med,0.7746676,0.016226282
Hauraki District,2013-03,1.4,HAM_Rent_Med,0.7637131,0.002691133
Horowhenua District,2013-03,1.4,HAM_Rent_Med,0.8448276,0.005927305
Hurunui District,2013-03,1.4,HAM_Rent_Med,0.6565657,0.001124144
Invercargill City,2013-03,1.4,HAM_Rent_Med,0.7276119,0.01217255
Kaikoura District,2013-03,1.4,HAM_Rent_Med,0.6607143,0.00063588
Kaipara District,2013-03,1.4,HAM_Rent_Med,0.8207547,0.002407258
Kapiti Coast District,2013-03,1.4,HAM_Rent_Med,0.7364706,0.009651742
Kawerau District,2013-03,1.4,HAM_Rent_Med,0.862069,0.001317179
Lower Hutt City,2013-03,1.4,HAM_Rent_Med,0.6621025,0.0257077
Mackenzie District,2013-03,1.4,HAM_Rent_Med,0.6571429,0.000397425
Manawatu District,2013-03,1.4,HAM_Rent_Med,0.7645503,0.004292187
Marlborough District,2013-03,1.4,HAM_Rent_Med,0.6948229,0.008334563
Masterton District,2013-03,1.4,HAM_Rent_Med,0.7823276,0.005268716
Matamata-Piako District,2013-03,1.4,HAM_Rent_Med,0.711828,0.005280071
Napier City,2013-03,1.4,HAM_Rent_Med,0.7677557,0.015987827
Nelson City,2013-03,1.4,HAM_Rent_Med,0.7172012,0.011684286
New Plymouth District,2013-03,1.4,HAM_Rent_Med,0.6855524,0.016033247
Opotiki District,2013-03,1.4,HAM_Rent_Med,0.8059701,0.001521569
Otorohanga District,2013-03,1.4,HAM_Rent_Med,0.6933333,0.000851624
Palmerston North City,2013-03,1.4,HAM_Rent_Med,0.7321344,0.023993096
Porirua City,2013-03,1.4,HAM_Rent_Med,0.7152373,0.013637344
Queenstown-Lakes District,2013-03,1.4,HAM_Rent_Med,0.5124224,0.007312614
Rangitikei District,2013-03,1.4,HAM_Rent_Med,0.7783784,0.002100673
Rotorua District,2013-03,1.4,HAM_Rent_Med,0.7603834,0.017770561
Ruapehu District,2013-03,1.4,HAM_Rent_Med,0.7916667,0.001907639
Selwyn District,2013-03,1.4,HAM_Rent_Med,0.4807692,0.002952298
South Taranaki District,2013-03,1.4,HAM_Rent_Med,0.7272727,0.004246767
South Waikato District,2013-03,1.4,HAM_Rent_Med,0.7864322,0.004519286
South Wairarapa District,2013-03,1.4,HAM_Rent_Med,0.6990291,0.001169564
Southland District,2013-03,1.4,HAM_Rent_Med,0.6369863,0.001657829
Stratford District,2013-03,1.4,HAM_Rent_Med,0.7603306,0.001373954
Tararua District,2013-03,1.4,HAM_Rent_Med,0.7914692,0.002395903
Tasman District,2013-03,1.4,HAM_Rent_Med,0.7148362,0.00589324
Taupo District,2013-03,1.4,HAM_Rent_Med,0.6785714,0.007630554
Tauranga City,2013-03,1.4,HAM_Rent_Med,0.7073442,0.030613056
Thames-Coromandel District,2013-03,1.4,HAM_Rent_Med,0.7764706,0.004825871
Timaru District,2013-03,1.4,HAM_Rent_Med,0.7101865,0.007914429
Upper Hutt City,2013-03,1.4,HAM_Rent_Med,0.6793997,0.008323208
Waikato District,2013-03,1.4,HAM_Rent_Med,0.7101631,0.009049928
Waimakariri District,2013-03,1.4,HAM_Rent_Med,0.6403712,0.004894001
Waimate District,2013-03,1.4,HAM_Rent_Med,0.754386,0.000647234
Waipa District,2013-03,1.4,HAM_Rent_Med,0.6451613,0.008096109
Wairoa District,2013-03,1.4,HAM_Rent_Med,0.7909091,0.001249049
Waitaki District,2013-03,1.4,HAM_Rent_Med,0.7326007,0.003099913
Waitomo District,2013-03,1.4,HAM_Rent_Med,0.7719298,0.001294469
Wellington City,2013-03,1.4,HAM_Rent_Med,0.4699714,0.059556928
Western Bay of Plenty District,2013-03,1.4,HAM_Rent_Med,0.6927481,0.005950015
Westland District,2013-03,1.4,HAM_Rent_Med,0.6941176,0.000965174
Whakatane District,2013-03,1.4,HAM_Rent_Med,0.7508834,0.006426925
Whanganui District,2013-03,1.4,HAM_Rent_Med,0.8200225,0.010094587
Whangarei District,2013-03,1.4,HAM_Rent_Med,0.7779794,0.0187698
Auckland Total,2013-03,1.4,HAM_Rent_Med,0.6192759,0.355331736
National Total,2013-03,1.4,HAM_Rent_Med,0.6612693,1
Ashburton District,2013-06,1.4,HAM_Rent_Med,0.583333333,0.005142579
Auckland: Albany Ward,2013-06,1.4,HAM_Rent_Med,0.550439731,0.022388751
Auckland: Albert-Eden-Roskill Ward,2013-06,1.4,HAM_Rent_Med,0.575923037,0.044545855
Auckland: Franklin Ward,2013-06,1.4,HAM_Rent_Med,0.61791967,0.011246496
Auckland: Howick Ward,2013-06,1.4,HAM_Rent_Med,0.534872762,0.024577822
Auckland: Manukau Ward,2013-06,1.4,HAM_Rent_Med,0.778289117,0.042785332
Auckland: Manurewa-Papakura Ward,2013-06,1.4,HAM_Rent_Med,0.744634526,0.037237369
Auckland: Maungakiekie-Tamaki Ward,2013-06,1.4,HAM_Rent_Med,0.639330544,0.027681901
Auckland: North Shore Ward,2013-06,1.4,HAM_Rent_Med,0.558727864,0.032048461
Auckland: Orakei Ward,2013-06,1.4,HAM_Rent_Med,0.427355623,0.019053024
Auckland: Rodney Ward,2013-06,1.4,HAM_Rent_Med,0.62992126,0.007354815
Auckland: Waitakere Ward,2013-06,1.4,HAM_Rent_Med,0.697437481,0.037515347
Auckland: Waitemata and Gulf Ward,2013-06,1.4,HAM_Rent_Med,0.475629569,0.028515833
Auckland: Whau Ward,2013-06,1.4,HAM_Rent_Med,0.708778173,0.019527902
Buller District,2013-06,1.4,HAM_Rent_Med,0.605839416,0.001586787
Carterton District,2013-06,1.4,HAM_Rent_Med,0.795180723,0.000961338
Central Hawke's Bay District,2013-06,1.4,HAM_Rent_Med,0.724637681,0.001598369
Central Otago District,2013-06,1.4,HAM_Rent_Med,0.640350877,0.002640784
Christchurch City,2013-06,1.4,HAM_Rent_Med,0.610982122,0.099770669
Clutha District,2013-06,1.4,HAM_Rent_Med,0.626984127,0.001459381
Dunedin City,2013-06,1.4,HAM_Rent_Med,0.773728474,0.028921217
Far North District,2013-06,1.4,HAM_Rent_Med,0.813836478,0.009207996
Gisborne District,2013-06,1.4,HAM_Rent_Med,0.787685775,0.010910607
Gore District,2013-06,1.4,HAM_Rent_Med,0.741573034,0.002061665
Grey District,2013-06,1.4,HAM_Rent_Med,0.634285714,0.002026917
Hamilton City,2013-06,1.4,HAM_Rent_Med,0.709372893,0.051530033
Hastings District,2013-06,1.4,HAM_Rent_Med,0.777458722,0.016134263
Hauraki District,2013-06,1.4,HAM_Rent_Med,0.777777778,0.002710278
Horowhenua District,2013-06,1.4,HAM_Rent_Med,0.83984375,0.005930181
Hurunui District,2013-06,1.4,HAM_Rent_Med,0.683673469,0.001135074
Invercargill City,2013-06,1.4,HAM_Rent_Med,0.716618636,0.012057263
Kaikoura District,2013-06,1.4,HAM_Rent_Med,0.68627451,0.000590702
Kaipara District,2013-06,1.4,HAM_Rent_Med,0.808823529,0.002362807
Kapiti Coast District,2013-06,1.4,HAM_Rent_Med,0.727941176,0.009451227
Kawerau District,2013-06,1.4,HAM_Rent_Med,0.852173913,0.001331974
Lower Hutt City,2013-06,1.4,HAM_Rent_Med,0.662926391,0.025805555
Mackenzie District,2013-06,1.4,HAM_Rent_Med,0.628571429,0.000405383
Manawatu District,2013-06,1.4,HAM_Rent_Med,0.762803235,0.004297065
Marlborough District,2013-06,1.4,HAM_Rent_Med,0.694329184,0.008374065
Masterton District,2013-06,1.4,HAM_Rent_Med,0.787280702,0.005281568
Matamata-Piako District,2013-06,1.4,HAM_Rent_Med,0.716894977,0.005073085
Napier City,2013-06,1.4,HAM_Rent_Med,0.773448773,0.016053186
Nelson City,2013-06,1.4,HAM_Rent_Med,0.714995035,0.011663462
New Plymouth District,2013-06,1.4,HAM_Rent_Med,0.683754513,0.016041604
Opotiki District,2013-06,1.4,HAM_Rent_Med,0.823076923,0.00150571
Otorohanga District,2013-06,1.4,HAM_Rent_Med,0.743243243,0.000857097
Palmerston North City,2013-06,1.4,HAM_Rent_Med,0.737354086,0.023813385
Porirua City,2013-06,1.4,HAM_Rent_Med,0.718723762,0.013794621
Queenstown-Lakes District,2013-06,1.4,HAM_Rent_Med,0.522762951,0.00737798
Rangitikei District,2013-06,1.4,HAM_Rent_Med,0.768361582,0.002050082
Rotorua District,2013-06,1.4,HAM_Rent_Med,0.760940562,0.017732632
Ruapehu District,2013-06,1.4,HAM_Rent_Med,0.8,0.001911094
Selwyn District,2013-06,1.4,HAM_Rent_Med,0.480314961,0.002941926
South Taranaki District,2013-06,1.4,HAM_Rent_Med,0.737142857,0.004053835
South Waikato District,2013-06,1.4,HAM_Rent_Med,0.787958115,0.004424471
South Wairarapa District,2013-06,1.4,HAM_Rent_Med,0.712871287,0.001169821
Southland District,2013-06,1.4,HAM_Rent_Med,0.633093525,0.001609952
Stratford District,2013-06,1.4,HAM_Rent_Med,0.75,0.001250898
Tararua District,2013-06,1.4,HAM_Rent_Med,0.80861244,0.002420719
Tasman District,2013-06,1.4,HAM_Rent_Med,0.714851485,0.005849105
Taupo District,2013-06,1.4,HAM_Rent_Med,0.684210526,0.007482221
Tauranga City,2013-06,1.4,HAM_Rent_Med,0.712,0.030403762
Thames-Coromandel District,2013-06,1.4,HAM_Rent_Med,0.789473684,0.004841437
Timaru District,2013-06,1.4,HAM_Rent_Med,0.711790393,0.007957099
Upper Hutt City,2013-06,1.4,HAM_Rent_Med,0.68442623,0.008478306
Waikato District,2013-06,1.4,HAM_Rent_Med,0.709137709,0.008999514
Waimakariri District,2013-06,1.4,HAM_Rent_Med,0.63507109,0.004887767
Waimate District,2013-06,1.4,HAM_Rent_Med,0.754385965,0.000660196
Waipa District,2013-06,1.4,HAM_Rent_Med,0.646376812,0.007991846
Wairoa District,2013-06,1.4,HAM_Rent_Med,0.775700935,0.001239315
Waitaki District,2013-06,1.4,HAM_Rent_Med,0.73605948,0.003115662
Waitomo District,2013-06,1.4,HAM_Rent_Med,0.790909091,0.001274062
Wellington City,2013-06,1.4,HAM_Rent_Med,0.475909351,0.060819106
Western Bay of Plenty District,2013-06,1.4,HAM_Rent_Med,0.705426357,0.005976511
Westland District,2013-06,1.4,HAM_Rent_Med,0.662790698,0.000996085
Whakatane District,2013-06,1.4,HAM_Rent_Med,0.751351351,0.006428224
Whanganui District,2013-06,1.4,HAM_Rent_Med,0.820303384,0.009926104
Whangarei District,2013-06,1.4,HAM_Rent_Med,0.782233189,0.018775047
Auckland Total,2013-06,1.4,HAM_Rent_Med,0.623590917,0.354478908
National Total,2013-06,1.4,HAM_Rent_Med,0.663300053,1
Ashburton District,2013-09,1.4,HAM_Rent_Med,0.578713969,0.005253838
Auckland: Albany Ward,2013-09,1.4,HAM_Rent_Med,0.556082148,0.022122038
Auckland: Albert-Eden-Roskill Ward,2013-09,1.4,HAM_Rent_Med,0.573552426,0.044663451
Auckland: Franklin Ward,2013-09,1.4,HAM_Rent_Med,0.612734864,0.011160038
Auckland: Howick Ward,2013-09,1.4,HAM_Rent_Med,0.532802249,0.024859626
Auckland: Manukau Ward,2013-09,1.4,HAM_Rent_Med,0.782596983,0.043242236
Auckland: Manurewa-Papakura Ward,2013-09,1.4,HAM_Rent_Med,0.745947631,0.037370984
Auckland: Maungakiekie-Tamaki Ward,2013-09,1.4,HAM_Rent_Med,0.643576826,0.027748655
Auckland: North Shore Ward,2013-09,1.4,HAM_Rent_Med,0.559100798,0.032128795
Auckland: Orakei Ward,2013-09,1.4,HAM_Rent_Med,0.43319097,0.019093218
Auckland: Rodney Ward,2013-09,1.4,HAM_Rent_Med,0.635782748,0.007292468
Auckland: Waitakere Ward,2013-09,1.4,HAM_Rent_Med,0.698554291,0.037871904
Auckland: Waitemata and Gulf Ward,2013-09,1.4,HAM_Rent_Med,0.468302658,0.028482561
Auckland: Whau Ward,2013-09,1.4,HAM_Rent_Med,0.713012478,0.019605787
Buller District,2013-09,1.4,HAM_Rent_Med,0.614814815,0.001572657
Carterton District,2013-09,1.4,HAM_Rent_Med,0.755813953,0.001001841
Central Hawke's Bay District,2013-09,1.4,HAM_Rent_Med,0.75,0.001584306
Central Otago District,2013-09,1.4,HAM_Rent_Med,0.646551724,0.00270264
Christchurch City,2013-09,1.4,HAM_Rent_Med,0.607953877,0.099007479
Clutha District,2013-09,1.4,HAM_Rent_Med,0.647540984,0.001421216
Dunedin City,2013-09,1.4,HAM_Rent_Med,0.769353551,0.029193169
Far North District,2013-09,1.4,HAM_Rent_Med,0.814536341,0.009296149
Gisborne District,2013-09,1.4,HAM_Rent_Med,0.786919831,0.011043545
Gore District,2013-09,1.4,HAM_Rent_Med,0.731843575,0.002085226
Grey District,2013-09,1.4,HAM_Rent_Med,0.63583815,0.00201533
Hamilton City,2013-09,1.4,HAM_Rent_Med,0.711005002,0.051233662
Hastings District,2013-09,1.4,HAM_Rent_Med,0.782639885,0.016239137
Hauraki District,2013-09,1.4,HAM_Rent_Med,0.785407725,0.002714289
Horowhenua District,2013-09,1.4,HAM_Rent_Med,0.848126233,0.0059062
Hurunui District,2013-09,1.4,HAM_Rent_Med,0.680412371,0.001129983
Invercargill City,2013-09,1.4,HAM_Rent_Med,0.726915521,0.011858997
Kaikoura District,2013-09,1.4,HAM_Rent_Med,0.6875,0.000559167
Kaipara District,2013-09,1.4,HAM_Rent_Med,0.813397129,0.002434706
Kapiti Coast District,2013-09,1.4,HAM_Rent_Med,0.722921914,0.009249552
Kawerau District,2013-09,1.4,HAM_Rent_Med,0.869565217,0.001339671
Lower Hutt City,2013-09,1.4,HAM_Rent_Med,0.670726207,0.025826518
Mackenzie District,2013-09,1.4,HAM_Rent_Med,0.621621622,0.000431024
Manawatu District,2013-09,1.4,HAM_Rent_Med,0.747252747,0.004240349
Marlborough District,2013-09,1.4,HAM_Rent_Med,0.69683908,0.008107919
Masterton District,2013-09,1.4,HAM_Rent_Med,0.785087719,0.005312085
Matamata-Piako District,2013-09,1.4,HAM_Rent_Med,0.714285714,0.0050558
Napier City,2013-09,1.4,HAM_Rent_Med,0.778264041,0.015971203
Nelson City,2013-09,1.4,HAM_Rent_Med,0.719960278,0.011730854
New Plymouth District,2013-09,1.4,HAM_Rent_Med,0.683636364,0.0160178
Opotiki District,2013-09,1.4,HAM_Rent_Med,0.823529412,0.001584306
Otorohanga District,2013-09,1.4,HAM_Rent_Med,0.736842105,0.000885347
Palmerston North City,2013-09,1.4,HAM_Rent_Med,0.74507874,0.023671396
Porirua City,2013-09,1.4,HAM_Rent_Med,0.715986395,0.013699588
Queenstown-Lakes District,2013-09,1.4,HAM_Rent_Med,0.522137405,0.007630298
Rangitikei District,2013-09,1.4,HAM_Rent_Med,0.753012048,0.001933785
Rotorua District,2013-09,1.4,HAM_Rent_Med,0.766490765,0.017660353
Ruapehu District,2013-09,1.4,HAM_Rent_Med,0.791411043,0.001898837
Selwyn District,2013-09,1.4,HAM_Rent_Med,0.478087649,0.002923977
South Taranaki District,2013-09,1.4,HAM_Rent_Med,0.723342939,0.00404231
South Waikato District,2013-09,1.4,HAM_Rent_Med,0.786279683,0.004415088
South Wairarapa District,2013-09,1.4,HAM_Rent_Med,0.742574257,0.00117658
Southland District,2013-09,1.4,HAM_Rent_Med,0.635036496,0.001595955
Stratford District,2013-09,1.4,HAM_Rent_Med,0.752293578,0.001269775
Tararua District,2013-09,1.4,HAM_Rent_Med,0.815533981,0.002399758
Tasman District,2013-09,1.4,HAM_Rent_Med,0.702169625,0.0059062
Taupo District,2013-09,1.4,HAM_Rent_Med,0.689440994,0.007502155
Tauranga City,2013-09,1.4,HAM_Rent_Med,0.716743119,0.030474593
Thames-Coromandel District,2013-09,1.4,HAM_Rent_Med,0.797590361,0.004834463
Timaru District,2013-09,1.4,HAM_Rent_Med,0.710526316,0.007968127
Upper Hutt City,2013-09,1.4,HAM_Rent_Med,0.680763984,0.008538944
Waikato District,2013-09,1.4,HAM_Rent_Med,0.716494845,0.009039864
Waimakariri District,2013-09,1.4,HAM_Rent_Med,0.639618138,0.004881061
Waimate District,2013-09,1.4,HAM_Rent_Med,0.827586207,0.00067566
Waipa District,2013-09,1.4,HAM_Rent_Med,0.649560117,0.007944829
Wairoa District,2013-09,1.4,HAM_Rent_Med,0.784313725,0.00118823
Waitaki District,2013-09,1.4,HAM_Rent_Med,0.739776952,0.003133664
Waitomo District,2013-09,1.4,HAM_Rent_Med,0.770642202,0.001269775
Wellington City,2013-09,1.4,HAM_Rent_Med,0.475397281,0.060844342
Western Bay of Plenty District,2013-09,1.4,HAM_Rent_Med,0.723865878,0.0059062
Westland District,2013-09,1.4,HAM_Rent_Med,0.61627907,0.001001841
Whakatane District,2013-09,1.4,HAM_Rent_Med,0.756410256,0.006360523
Whanganui District,2013-09,1.4,HAM_Rent_Med,0.831168831,0.009866965
Whangarei District,2013-09,1.4,HAM_Rent_Med,0.775700935,0.018697141
Auckland Total,2013-09,1.4,HAM_Rent_Med,0.624860793,0.35565341
National Total,2013-09,1.4,HAM_Rent_Med,0.664336805,1
Ashburton District,2013-12,1.4,HAM_Rent_Med,0.567873303,0.005159814
Auckland: Albany Ward,2013-12,1.4,HAM_Rent_Med,0.555731643,0.02209848
Auckland: Albert-Eden-Roskill Ward,2013-12,1.4,HAM_Rent_Med,0.568514644,0.044640564
Auckland: Franklin Ward,2013-12,1.4,HAM_Rent_Med,0.608967675,0.011195162
Auckland: Howick Ward,2013-12,1.4,HAM_Rent_Med,0.533827618,0.025192034
Auckland: Manukau Ward,2013-12,1.4,HAM_Rent_Med,0.773149376,0.043998506
Auckland: Manurewa-Papakura Ward,2013-12,1.4,HAM_Rent_Med,0.740215716,0.037881441
Auckland: Maungakiekie-Tamaki Ward,2013-12,1.4,HAM_Rent_Med,0.637006237,0.028075459
Auckland: North Shore Ward,2013-12,1.4,HAM_Rent_Med,0.552745665,0.032313044
Auckland: Orakei Ward,2013-12,1.4,HAM_Rent_Med,0.430167598,0.018806472
Auckland: Rodney Ward,2013-12,1.4,HAM_Rent_Med,0.617504052,0.007202727
Auckland: Waitakere Ward,2013-12,1.4,HAM_Rent_Med,0.687653563,0.038009853
Auckland: Waitemata and Gulf Ward,2013-12,1.4,HAM_Rent_Med,0.472934473,0.028682496
Auckland: Whau Ward,2013-12,1.4,HAM_Rent_Med,0.704918033,0.019938829
Buller District,2013-12,1.4,HAM_Rent_Med,0.669230769,0.001517592
Carterton District,2013-12,1.4,HAM_Rent_Med,0.797619048,0.000980598
Central Hawke's Bay District,2013-12,1.4,HAM_Rent_Med,0.742647059,0.001587635
Central Otago District,2013-12,1.4,HAM_Rent_Med,0.653679654,0.002696645
Christchurch City,2013-12,1.4,HAM_Rent_Med,0.600477042,0.09788471
Clutha District,2013-12,1.4,HAM_Rent_Med,0.618644068,0.001377507
Dunedin City,2013-12,1.4,HAM_Rent_Med,0.755698925,0.027141556
Far North District,2013-12,1.4,HAM_Rent_Med,0.808202654,0.00967757
Gisborne District,2013-12,1.4,HAM_Rent_Med,0.782698249,0.011335248
Gore District,2013-12,1.4,HAM_Rent_Med,0.752873563,0.002031239
Grey District,2013-12,1.4,HAM_Rent_Med,0.651162791,0.002007891
Hamilton City,2013-12,1.4,HAM_Rent_Med,0.704312115,0.051166211
Hastings District,2013-12,1.4,HAM_Rent_Med,0.777382646,0.016413345
Hauraki District,2013-12,1.4,HAM_Rent_Med,0.781893004,0.00283673
Horowhenua District,2013-12,1.4,HAM_Rent_Med,0.845238095,0.005883589
Hurunui District,2013-12,1.4,HAM_Rent_Med,0.6875,0.001120684
Invercargill City,2013-12,1.4,HAM_Rent_Med,0.728087649,0.011720483
Kaikoura District,2013-12,1.4,HAM_Rent_Med,0.6875,0.000560342
Kaipara District,2013-12,1.4,HAM_Rent_Med,0.825242718,0.0024048
